ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,gal_contam,mp_flg,j_h,h_k,j_k
319.571345,-33.998264,0.12,0.12,90,21181712-3359537,5.056,0.260,0.260,380215.7,4.226,0.230,0.230,304445.8,4.110,0.063,0.065,212529.9,DDA,331,111,000,060624,42.1,0,0,0.8300,0.1160,0.9460
319.825755,-39.348118,0.29,0.29,90,21191818-3920532,5.036,0.228,0.228,349164.4,4.049,0.234,0.234,411443.3,3.918,0.250,0.250,271781.6,DDD,333,111,000,070707,52.7,0,0,0.9870,0.1310,1.1180
318.262699,-39.424969,0.16,0.16,90,21130304-3925298,4.443,0.280,0.280,582411.6,4.146,0.220,0.220,339242.3,4.115,0.033,0.036,218987.8,DDE,331,111,dd0,060616,45.2,0,0,0.2970,0.0310,0.3280
313.058847,-30.697081,0.16,0.16,90,20521412-3041494,4.927,0.268,0.268,372932.3,4.024,0.218,0.218,319381.7,3.899,0.284,0.284,240890.7,DDD,333,111,000,070707,26.5,0,0,0.9030,0.1250,1.0280
304.967539,-39.677795,0.08,0.08,90,20195220-3940400,5.114,0.017,0.024,273419.8,4.216,0.224,0.224,241273.7,4.204,0.039,0.042,175719.5,ADE,131,111,000,360626,26.3,0,0,0.8980,0.0120,0.9100
306.720901,-37.402962,0.13,0.13,90,20265301-3724106,4.680,0.033,0.037,484652.0,4.207,0.075,0.076,289141.2,3.920,0.248,0.248,244579.5,EED,113,111,000,161707,49.0,0,0,0.4730,0.2870,0.7600
312.823092,-38.423729,0.16,0.16,90,20511754-3825254,4.979,0.033,0.037,394302.9,4.071,0.190,0.190,376279.0,3.915,0.238,0.238,245708.4,ECD,133,111,000,160605,43.2,0,0,0.9080,0.1560,1.0640
309.789668,-33.177418,0.13,0.13,90,20390952-3310387,5.112,0.033,0.037,386927.9,4.276,0.250,0.250,357692.6,4.146,0.033,0.036,205598.5,EDE,131,111,d0d,160616,30.7,0,0,0.8360,0.1300,0.9660
315.087406,-36.919506,0.29,0.29,90,21002097-3655102,5.291,0.322,0.322,328118.0,4.074,0.240,0.240,548668.5,3.432,0.290,0.290,410790.1,DDD,333,111,000,060606,31.5,0,0,1.2170,0.6420,1.8590
316.965785,-33.032928,0.08,0.08,0,21075178-3301585,5.343,0.007,0.018,302155.2,4.147,0.216,0.216,363170.0,4.126,0.015,0.021,209420.9,ACE,131,111,d00,560626,28.0,0,0,1.1960,0.0210,1.2170
359.260918,3.026215,0.31,0.29,90,23570262+0301343,5.006,0.300,0.300,426609.0,4.032,0.222,0.222,447826.7,3.943,0.224,0.224,274928.7,DDD,333,111,00d,060606,27.4,0,0,0.9740,0.0890,1.0630
355.511742,1.780032,0.16,0.16,90,23420281+0146481,4.372,0.298,0.298,738975.4,4.204,0.244,0.244,382217.0,4.064,0.033,0.036,245934.8,DDE,331,111,000,070717,40.8,0,0,0.1680,0.1400,0.3080
357.810142,16.140753,0.17,0.17,0,23511443+1608267,4.786,0.033,0.037,455019.5,4.164,0.216,0.216,424922.8,3.938,0.324,0.324,216880.2,ECD,133,111,000,160606,64.8,0,0,0.6220,0.2260,0.8480
348.586157,1.226089,0.12,0.11,0,23142067+0113339,5.258,0.017,0.024,326760.8,4.245,0.204,0.204,380986.9,4.036,0.033,0.036,261228.2,ACE,131,111,000,360616,94.2,0,0,1.0130,0.2090,1.2220
347.343842,2.144273,0.16,0.16,90,23092252+0208393,4.967,0.204,0.204,347240.2,4.134,0.190,0.190,320117.9,4.112,0.033,0.036,197979.4,CCE,331,111,00d,060615,31.7,0,0,0.8330,0.0220,0.8550
343.854738,4.816768,0.16,0.16,90,22552513+0449003,5.271,0.256,0.256,291091.8,4.175,0.174,0.174,366361.6,3.789,0.033,0.036,275943.4,DCE,331,111,00d,060616,38.5,0,0,1.0960,0.3860,1.4820
348.524002,10.160933,0.14,0.13,0,23140576+1009393,5.024,0.013,0.021,267812.0,4.282,0.250,0.250,243282.0,4.029,0.216,0.216,192672.6,EDC,133,111,000,260606,29.9,0,0,0.7420,0.2530,0.9950
351.249188,7.032635,0.36,0.17,0,23245980+0701574,4.953,8.888,8.888,328269.1,4.161,0.228,0.228,291413.7,3.855,0.254,0.254,242337.1,FDD,133,111,000,260605,52.6,0,0,0.7920,0.3060,1.0980
351.827136,8.067041,0.20,0.16,0,23271851+0804013,5.026,0.218,0.218,317709.4,4.181,0.176,0.176,286094.8,4.032,0.033,0.036,213117.9,DCE,331,111,000,060616,49.1,0,0,0.8450,0.1490,0.9940
354.845146,41.982445,0.29,0.29,90,23392283+4158568,5.310,0.284,0.284,262077.7,4.166,0.240,0.240,300268.7,3.891,0.302,0.302,260027.9,DDD,333,111,d00,060605,31.8,0,0,1.1440,0.2750,1.4190
357.757269,40.122669,0.29,0.29,90,23510174+4007216,4.948,0.264,0.264,365788.5,4.075,0.188,0.188,388069.9,3.704,0.260,0.260,278496.7,DCD,333,111,000,070606,32.7,0,0,0.8730,0.3710,1.2440
346.770884,35.636429,0.17,0.17,0,23070501+3538111,4.673,0.264,0.264,560054.1,4.006,0.033,0.036,474799.2,3.845,0.322,0.322,280814.8,DED,313,111,0d0,061607,30.4,0,0,0.6670,0.1610,0.8280
350.346548,36.501156,0.29,0.29,0,23212317+3630041,4.877,0.256,0.256,352070.8,4.065,0.184,0.184,341122.2,3.864,0.314,0.314,257525.4,DCD,333,111,000,060606,53.0,0,0,0.8120,0.2010,1.0130
359.551827,36.025593,0.17,0.17,90,23581243+3601321,4.883,0.202,0.202,350130.5,4.020,0.033,0.036,394375.6,3.563,0.332,0.332,306351.5,CED,313,111,000,061506,39.5,0,0,0.8630,0.4570,1.3200
359.596107,38.963280,0.12,0.12,90,23582306+3857478,5.119,0.230,0.230,281728.0,4.277,0.083,0.084,311250.5,4.043,0.328,0.328,196888.3,DED,313,111,000,062606,36.1,0,0,0.8420,0.2340,1.0760
358.857836,35.955357,0.29,0.29,90,23552588+3557192,5.277,0.228,0.228,235304.4,4.244,0.226,0.226,235131.1,4.118,0.300,0.300,203807.4,DDD,333,111,000,060606,41.4,0,0,1.0330,0.1260,1.1590
357.420725,36.425255,0.29,0.29,90,23494097+3625309,4.723,0.252,0.252,465832.7,4.208,0.244,0.244,355393.9,4.097,0.272,0.272,200733.6,DDD,333,111,000,060606,54.8,0,0,0.5150,0.1110,0.6260
352.326769,38.151497,0.29,0.29,0,23291842+3809053,5.345,0.356,0.356,301599.1,4.297,0.232,0.232,316307.9,4.050,0.312,0.312,224605.3,DDD,333,111,000,060606,29.8,0,0,1.0480,0.2470,1.2950
335.140498,24.639599,0.16,0.16,0,22203371+2438225,5.199,0.398,0.398,290288.6,4.191,0.246,0.246,283471.9,3.745,0.033,0.036,233571.6,DDE,331,111,000,060616,28.7,0,0,1.0080,0.4460,1.4540
342.009983,30.625875,0.13,0.12,90,22480239+3037331,4.902,0.011,0.020,381619.0,4.291,0.160,0.160,258529.4,4.069,0.298,0.298,213216.1,ECD,133,111,000,260506,36.3,0,0,0.6110,0.2220,0.8330
340.405137,29.241426,0.29,0.29,90,22413723+2914291,5.292,0.244,0.244,295549.3,4.263,0.194,0.194,304586.0,3.897,0.344,0.344,249815.9,DCD,333,111,0dd,060606,40.7,0,0,1.0290,0.3660,1.3950
357.843049,23.296803,0.17,0.17,90,23512233+2317484,4.918,0.033,0.037,446920.2,4.270,0.244,0.244,347464.2,3.997,0.322,0.322,244129.4,EDD,133,111,000,160606,27.1,0,0,0.6480,0.2730,0.9210
359.823616,27.270044,0.21,0.16,0,23591766+2716121,5.110,0.248,0.248,294056.0,4.203,0.210,0.210,290208.4,3.844,0.033,0.036,244804.8,DCE,331,111,000,060516,66.8,0,0,0.9070,0.3590,1.2660
356.872370,25.579536,0.29,0.29,90,23472936+2534463,4.651,0.226,0.226,390867.9,4.051,0.252,0.252,322485.4,3.893,0.304,0.304,259549.4,DDD,333,111,000,070607,47.5,0,0,0.6000,0.1580,0.7580
133.803976,-34.469933,0.16,0.16,0,08551295-3428117,4.907,0.033,0.037,354511.2,4.062,0.224,0.224,354087.0,3.784,0.218,0.218,210290.7,EDD,133,111,d00,170707,27.4,0,0,0.8450,0.2780,1.1230
181.499227,-3.131553,0.16,0.16,90,12055981-0307535,4.957,0.228,0.228,402374.1,4.294,0.202,0.202,328329.6,4.104,0.033,0.036,179812.6,DCE,331,111,d00,050616,35.9,0,0,0.6630,0.1900,0.8530
180.086638,-10.184701,0.16,0.16,90,12002079-1011049,4.914,0.033,0.037,418629.7,4.106,0.250,0.250,448239.4,3.579,0.238,0.238,291621.8,EDD,133,111,0dd,160606,30.6,0,0,0.8080,0.5270,1.3350
180.185205,-10.445915,0.32,0.29,90,12004444-1026452,4.557,0.228,0.228,581607.5,4.070,0.208,0.208,447620.5,4.027,0.260,0.260,199811.3,DCD,333,111,000,070707,53.7,0,0,0.4870,0.0430,0.5300
188.673362,-0.237253,0.36,0.20,90,12344160-0014141,5.031,0.033,0.037,350776.1,4.250,0.075,0.076,341908.6,3.697,0.286,0.286,244129.4,EED,113,111,d0d,161605,31.8,0,0,0.7810,0.5530,1.3340
185.813995,-4.974412,0.15,0.13,90,12231535-0458278,4.448,0.033,0.037,560054.1,4.044,0.228,0.228,427868.2,3.791,0.033,0.036,223882.4,EDE,131,111,d00,170716,37.1,0,0,0.4040,0.2530,0.6570
189.583133,-11.516984,0.17,0.15,0,12381995-1131011,5.086,0.029,0.034,345167.6,4.271,0.224,0.224,371971.8,4.120,0.013,0.020,177182.2,EDE,131,111,000,250626,36.3,0,0,0.8150,0.1510,0.9660
181.503018,-13.316734,0.13,0.13,90,12060072-1319002,4.926,0.033,0.037,399972.4,4.187,0.176,0.176,350033.8,3.919,0.033,0.036,213216.1,ECE,131,111,000,160616,74.3,0,0,0.7390,0.2680,1.0070
198.338685,-3.494540,0.31,0.30,90,13132128-0329403,5.103,0.248,0.248,339805.2,4.148,0.206,0.206,305288.2,3.994,0.284,0.284,220709.0,DCD,333,111,000,060606,70.2,0,0,0.9550,0.1540,1.1090
190.926982,-1.438633,0.09,0.09,0,12434247-0126190,5.056,0.003,0.017,380215.7,4.274,0.184,0.184,397475.2,3.955,0.033,0.036,228781.0,ACE,131,111,000,360616,33.2,0,0,0.7820,0.3190,1.1010
180.914666,-42.434116,0.16,0.16,90,12033951-4226028,4.277,0.238,0.238,532880.7,4.028,0.206,0.206,318207.2,4.087,0.033,0.036,164672.1,DCE,331,111,d00,060616,27.4,0,0,0.2490,-0.0590,0.1900
190.805426,-36.011131,0.14,0.13,0,12431330-3600400,5.185,0.033,0.037,326159.5,4.197,0.244,0.244,441682.3,4.022,0.033,0.036,230473.0,EDE,131,111,000,170716,27.7,0,0,0.9880,0.1750,1.1630
185.068186,-36.631878,0.29,0.29,90,12201636-3637547,5.012,0.228,0.228,382498.7,4.032,0.226,0.226,496718.1,3.796,0.280,0.280,264862.2,DDD,333,111,000,070707,51.0,0,0,0.9800,0.2360,1.2160
180.635420,-39.029087,0.16,0.16,90,12023250-3901447,4.980,0.033,0.037,331459.1,4.064,0.258,0.258,341436.5,4.039,0.312,0.312,197615.0,EDD,133,111,00d,170707,42.6,0,0,0.9160,0.0250,0.9410
244.821356,-44.025623,0.12,0.12,0,16191712-4401322,5.316,0.027,0.032,227002.2,4.182,0.230,0.230,276127.7,3.731,0.240,0.240,220810.6,EDD,133,111,d00,260605,27.7,0,0,1.1340,0.4510,1.5850
218.815088,-9.095509,0.11,0.10,90,14351562-0905438,5.002,0.005,0.018,303130.8,4.226,0.170,0.170,294110.1,4.067,0.033,0.036,186045.9,ECE,131,111,d0d,260516,51.8,0,0,0.7760,0.1590,0.9350
231.049553,-10.322233,0.29,0.29,90,15241189-1019200,4.361,0.314,0.314,606778.2,4.015,0.242,0.242,396195.9,4.008,0.300,0.300,210484.4,DDD,333,111,d0d,060606,29.2,0,0,0.3460,0.0070,0.3530
224.699874,-9.050848,0.16,0.16,90,14584796-0903030,4.833,0.033,0.037,392852.9,4.060,0.250,0.250,367206.2,3.890,0.240,0.240,226683.6,EDD,133,111,d00,160606,27.0,0,0,0.7730,0.1700,0.9430
226.116808,-8.046927,0.30,0.29,0,15042803-0802489,5.028,0.280,0.280,317124.7,4.041,0.216,0.216,373688.7,3.878,0.274,0.274,229202.8,DCD,333,111,000,060706,52.4,0,0,0.9870,0.1630,1.1500
221.158109,-25.049126,0.08,0.08,0,14443794-2502568,5.129,0.005,0.018,331764.6,4.071,0.218,0.218,389502.3,4.014,0.001,0.015,209324.5,ADE,131,111,000,460626,26.1,0,0,1.0580,0.0570,1.1150
220.687722,-19.311668,0.29,0.29,90,14424505-1918420,5.002,0.228,0.228,336225.0,4.238,0.188,0.188,311680.8,4.145,0.226,0.226,179233.8,DCD,333,111,0dd,060506,44.8,0,0,0.7640,0.0930,0.8570
219.840109,-23.327387,0.12,0.11,0,14392162-2319385,5.265,0.015,0.023,263894.3,4.243,0.228,0.228,381689.3,3.937,0.226,0.226,232605.5,ADD,133,111,000,360606,54.9,0,0,1.0220,0.3060,1.3280
216.323336,-13.353218,0.29,0.29,90,14251760-1321115,4.715,0.200,0.200,453346.2,4.004,0.182,0.182,386642.9,3.814,0.292,0.292,226892.4,CCD,333,111,d00,060606,41.9,0,0,0.7110,0.1900,0.9010
214.265794,-18.585773,0.16,0.16,90,14170379-1835087,4.499,0.033,0.037,534355.2,4.001,0.272,0.272,430041.1,3.988,0.268,0.268,214397.6,EDD,133,111,0d0,170707,63.8,0,0,0.4980,0.0130,0.5110
311.585945,17.915098,0.29,0.29,90,20462062+1754543,5.203,0.268,0.268,309906.0,4.238,0.250,0.250,311680.8,4.038,0.308,0.308,243343.6,DDD,333,111,000,060506,28.2,0,0,0.9650,0.2000,1.1650
358.468835,44.555801,0.29,0.29,90,23535252+4433208,5.192,0.268,0.268,313061.7,4.279,0.192,0.192,321595.5,4.102,0.336,0.336,221625.6,DCD,333,111,d00,060606,39.7,0,0,0.9130,0.1770,1.0900
353.059966,43.159042,0.29,0.29,90,23321439+4309325,5.145,0.258,0.258,275061.6,4.064,0.242,0.242,307829.3,3.808,0.248,0.248,271156.5,DDD,333,111,000,060606,32.3,0,0,1.0810,0.2560,1.3370
353.343971,44.674126,0.29,0.29,90,23332255+4440268,5.191,0.242,0.242,263651.3,4.234,0.214,0.214,263214.6,4.033,0.270,0.270,220404.3,DCD,333,111,000,060606,27.5,0,0,0.9570,0.2010,1.1580
353.429098,45.058102,0.29,0.29,0,23334298+4503291,4.945,0.230,0.230,330696.8,4.241,0.258,0.258,261523.1,4.223,0.306,0.306,185020.6,DDD,333,111,000,060606,27.1,0,0,0.7040,0.0180,0.7220
341.710921,48.308140,0.12,0.11,0,22465062+4818293,5.134,0.019,0.026,259316.4,4.108,0.198,0.198,285568.3,3.906,0.186,0.186,247753.6,ACC,133,111,000,460606,26.6,0,0,1.0260,0.2020,1.2280
348.955572,42.579006,0.29,0.29,0,23154933+4234444,5.014,0.276,0.276,368833.2,4.054,0.250,0.250,356705.7,3.885,0.294,0.294,235732.8,DDD,333,111,000,060506,27.8,0,0,0.9600,0.1690,1.1290
349.319407,45.164173,0.13,0.13,90,23171665+4509510,4.651,0.033,0.037,433540.8,4.145,0.166,0.166,316891.1,4.018,0.033,0.036,208554.7,ECE,131,111,000,160616,34.1,0,0,0.5060,0.1270,0.6330
322.054128,48.854130,0.29,0.29,90,21281299+4851148,4.893,0.236,0.236,302155.2,4.027,0.190,0.190,297241.9,3.823,0.290,0.290,241112.6,DCD,333,111,000,060606,26.1,0,0,0.8660,0.2040,1.0700
302.764751,21.134554,0.29,0.29,0,20110354+2108043,4.690,0.180,0.180,418244.3,4.218,0.172,0.172,276509.5,4.108,0.294,0.294,191964.1,CCD,333,111,000,060605,27.7,0,0,0.4720,0.1100,0.5820
304.023789,24.227457,0.17,0.17,0,20160570+2413388,4.819,0.033,0.037,411936.2,4.103,0.224,0.224,352947.4,3.347,0.324,0.324,361093.8,EDD,133,111,000,170706,29.0,0,0,0.7160,0.7560,1.4720
304.646101,17.362183,0.29,0.29,0,20183506+1721438,4.907,0.256,0.256,393214.9,4.069,0.226,0.226,376972.8,3.950,0.240,0.240,222034.3,DDD,333,111,000,060706,31.1,0,0,0.8380,0.1190,0.9570
306.438792,15.786613,0.29,0.29,90,20254531+1547118,5.284,0.222,0.222,218187.6,4.274,0.214,0.214,291279.5,3.896,0.294,0.294,165203.8,DCD,333,111,000,030606,28.8,0,0,1.0100,0.3780,1.3880
49.793313,56.915432,0.10,0.10,90,03191039+5654555,5.091,0.220,0.220,355655.9,4.246,0.013,0.020,298889.0,4.015,0.033,0.036,266330.0,DEE,311,111,000,062616,27.9,0,0,0.8450,0.2310,1.0760
68.985552,53.211983,0.29,0.29,90,04355653+5312431,5.279,0.246,0.246,279145.1,4.173,0.220,0.220,330910.1,3.813,0.262,0.262,269910.6,DDD,333,111,000,060606,26.6,0,0,1.1060,0.3600,1.4660
62.664597,61.738949,0.16,0.16,0,04103950+6144202,5.215,0.306,0.306,351908.7,4.243,0.212,0.212,368731.3,3.765,0.033,0.036,312910.4,DCE,331,111,dd0,060616,26.3,0,0,0.9720,0.4780,1.4500
58.526696,60.350044,0.12,0.10,0,03540640+6021001,5.054,0.033,0.037,320501.5,4.166,0.043,0.045,321743.7,3.910,0.212,0.212,246842.5,EEC,113,111,000,162606,32.6,0,0,0.8880,0.2560,1.1440
62.619368,57.851341,0.13,0.13,90,04102864+5751048,4.883,0.033,0.037,350130.5,4.084,0.033,0.036,335204.6,3.885,0.272,0.272,280169.0,EED,113,111,000,171707,31.1,0,0,0.7990,0.1990,0.9980
69.086415,61.362316,0.16,0.16,90,04362073+6121443,4.865,0.186,0.186,381443.3,4.178,0.210,0.210,296968.2,4.061,0.033,0.036,207500.9,CCE,331,111,000,060616,29.4,0,0,0.6870,0.1170,0.8040
63.264599,28.040274,0.12,0.12,0,04130350+2802249,5.046,0.007,0.018,383733.8,4.062,0.212,0.212,379411.1,3.806,0.294,0.294,358112.9,ECD,133,111,000,260506,51.0,0,0,0.9840,0.2560,1.2400
63.591877,28.708145,0.13,0.12,0,04142205+2842293,5.008,0.017,0.024,397402.0,4.087,0.202,0.202,397292.2,3.820,0.268,0.268,365948.5,ECD,133,111,000,260606,31.4,0,0,0.9210,0.2670,1.1880
71.806389,35.829548,0.17,0.17,90,04471353+3549463,4.300,0.284,0.284,789641.6,4.074,0.033,0.036,416207.6,2.707,0.292,0.292,919644.6,DED,313,111,000,061606,30.8,0,0,0.2260,1.3670,1.5930
69.158061,36.952831,0.29,0.29,90,04363793+3657101,4.525,0.214,0.214,486889.0,4.033,0.218,0.218,339398.6,3.859,0.250,0.250,203151.5,CDD,333,111,000,060606,43.4,0,0,0.4920,0.1740,0.6660
68.986447,33.608791,0.09,0.09,0,04355674+3336316,5.259,0.017,0.024,349808.2,4.212,0.033,0.036,483181.2,3.928,0.033,0.036,354993.2,EEE,111,111,000,261616,35.5,0,0,1.0470,0.2840,1.3310
61.302519,35.394333,0.17,0.17,90,04051260+3523395,5.279,0.210,0.210,320501.5,4.184,0.033,0.036,363337.3,3.931,0.290,0.290,330384.8,CED,313,111,000,061605,32.4,0,0,1.0950,0.2530,1.3480
63.817080,31.592333,0.29,0.29,90,04151609+3135323,5.311,0.292,0.292,322129.1,4.232,0.218,0.218,385576.0,3.805,0.330,0.330,358442.9,DDD,333,111,d00,060606,33.8,0,0,1.0790,0.4270,1.5060
61.970752,33.690269,0.10,0.10,90,04075298+3341249,4.938,0.033,0.037,423867.4,4.162,0.033,0.036,370774.6,3.962,0.340,0.340,321085.0,EED,113,111,000,171606,29.5,0,0,0.7760,0.2000,0.9760
65.400553,31.615170,0.29,0.29,90,04213613+3136546,4.903,0.200,0.200,394666.3,4.048,0.188,0.188,371287.2,3.770,0.344,0.344,311472.7,CCD,333,111,000,060606,26.6,0,0,0.8550,0.2780,1.1330
58.182554,41.688351,0.17,0.17,90,03524381+4141180,5.746,0.316,0.316,181564.1,4.179,0.033,0.036,296694.8,3.478,0.352,0.352,436737.0,DED,313,111,000,061605,30.5,0,0,1.5670,0.7010,2.2680
73.394786,36.805843,0.12,0.12,90,04533474+3648210,4.781,0.210,0.210,412126.0,4.224,0.206,0.206,256631.5,4.251,0.041,0.044,162562.4,CCE,331,111,000,060426,27.2,0,0,0.5570,-0.0270,0.5300
73.315038,41.815811,0.11,0.11,90,04531560+4148569,5.255,0.013,0.021,209136.6,4.152,0.180,0.180,274226.9,3.741,0.256,0.256,269165.9,ACD,133,111,0d0,460605,31.4,0,0,1.1030,0.4110,1.5140
67.255215,37.640205,0.09,0.08,90,04290125+3738247,5.191,0.029,0.034,324362.0,4.284,0.021,0.026,343012.5,3.986,0.266,0.266,230154.8,EAD,113,111,000,263606,31.0,0,0,0.9070,0.2980,1.2050
69.928296,39.028591,0.11,0.11,90,04394279+3901429,5.691,0.017,0.024,166352.8,4.238,0.190,0.190,281002.4,3.353,0.304,0.304,323757.6,ACD,133,111,000,660606,36.4,0,0,1.4530,0.8850,2.3380
70.416152,38.771919,0.09,0.09,0,04413987+3846189,5.183,0.009,0.019,265601.2,4.290,0.194,0.194,267861.3,4.082,0.033,0.036,165432.2,ACE,131,111,000,660516,29.0,0,0,0.8930,0.2080,1.1010
322.321833,14.840944,0.29,0.29,90,21291723+1450273,5.084,0.290,0.290,357956.3,4.140,0.226,0.226,378364.2,3.817,0.304,0.304,250969.0,DDD,333,111,000,060606,26.1,0,0,0.9440,0.3230,1.2670
324.407124,14.222740,0.11,0.09,0,21373770+1413218,5.171,0.013,0.021,218288.1,4.227,0.212,0.212,247235.0,3.959,0.186,0.186,172910.0,ECC,133,111,000,260606,41.4,0,0,0.9440,0.2680,1.2120
326.451417,15.774151,0.12,0.12,0,21454834+1546269,4.906,0.009,0.019,407408.4,4.094,0.258,0.258,502701.3,3.881,0.278,0.278,228570.4,EDD,133,111,ddd,260606,26.1,0,0,0.8120,0.2130,1.0250
325.861325,16.025717,0.12,0.11,0,21432671+1601325,5.151,0.017,0.024,314072.6,4.291,0.174,0.174,340808.2,4.053,0.252,0.252,195083.3,ACD,133,111,000,460505,31.5,0,0,0.8600,0.2380,1.0980
324.105873,16.265268,0.29,0.29,90,21362540+1615549,5.021,0.304,0.304,392672.1,4.058,0.248,0.248,437230.0,3.757,0.384,0.384,265228.4,DDD,333,111,000,060506,54.1,0,0,0.9630,0.3010,1.2640
326.717210,19.923536,0.17,0.17,90,21465213+1955247,4.869,0.264,0.264,380040.6,4.001,0.033,0.036,374550.2,3.766,0.328,0.328,312622.3,DED,313,111,000,061606,35.1,0,0,0.8680,0.2350,1.1030
248.504676,-70.609818,0.12,0.12,0,16340112-7036353,5.162,0.011,0.020,300351.6,4.186,0.214,0.214,338462.1,3.854,0.218,0.218,269042.0,ECD,133,111,000,270707,27.2,0,0,0.9760,0.3320,1.3080
250.550987,-67.485283,0.29,0.29,0,16421223-6729070,5.325,0.252,0.252,249706.6,4.288,0.230,0.230,287547.8,4.130,0.220,0.220,194724.2,DDD,333,111,d00,060606,26.5,0,0,1.0370,0.1580,1.1950
251.168745,-68.804642,0.29,0.29,0,16444049-6848167,5.261,0.260,0.260,264868.3,4.174,0.228,0.228,330605.4,3.940,0.274,0.274,240115.4,DDD,333,111,d0d,060606,32.4,0,0,1.0870,0.2340,1.3210
168.743603,-45.791595,0.13,0.13,90,11145846-4547297,5.101,0.033,0.037,276713.3,4.293,0.075,0.076,240829.7,3.966,0.282,0.282,197251.4,EED,113,111,ddd,161606,30.4,0,0,0.8080,0.3270,1.1350
151.777889,-28.867786,0.29,0.29,0,10070669-2852040,5.176,0.290,0.290,306923.4,4.278,0.214,0.214,382569.2,4.164,0.278,0.278,188720.9,DCD,333,111,d0d,060606,28.1,0,0,0.8980,0.1140,1.0120
152.006875,-37.333462,0.16,0.16,90,10080165-3720004,4.842,0.292,0.292,363605.1,4.200,0.258,0.258,311824.3,4.137,0.033,0.036,168507.8,DDE,331,111,000,060616,44.2,0,0,0.6420,0.0630,0.7050
157.543703,-37.314209,0.29,0.29,90,10301048-3718511,5.124,0.234,0.234,280433.6,4.114,0.198,0.198,314999.6,3.753,0.244,0.244,240004.8,DCD,333,111,000,070707,39.6,0,0,1.0100,0.3610,1.3710
153.003957,-33.457008,0.29,0.29,90,10120094-3327252,5.263,0.260,0.260,273671.8,4.211,0.220,0.220,342381.3,3.994,0.272,0.272,205977.6,DDD,333,111,000,060606,43.7,0,0,1.0520,0.2170,1.2690
153.569176,-33.722851,0.29,0.29,0,10141660-3343222,5.253,0.280,0.280,285910.4,4.224,0.242,0.242,338306.2,3.900,0.256,0.256,224605.3,DDD,333,111,000,060606,39.5,0,0,1.0290,0.3240,1.3530
156.162341,-33.488441,0.29,0.29,90,10243896-3329183,4.906,0.306,0.306,380215.7,4.035,0.224,0.224,416783.0,3.873,0.296,0.296,230260.8,DDD,333,111,000,070606,40.3,0,0,0.8710,0.1620,1.0330
172.792788,48.789551,0.08,0.08,90,11311026+4847223,4.939,0.005,0.018,368833.2,4.254,0.200,0.200,317914.2,4.407,0.011,0.018,179316.4,ECA,131,111,000,260666,78.6,0,0,0.6850,-0.1530,0.5320
174.470881,50.618233,0.30,0.29,90,11375301+5037056,4.632,0.184,0.184,441194.4,4.063,0.228,0.228,366193.0,3.958,0.302,0.302,228149.8,CDD,333,111,000,060606,28.7,0,0,0.5690,0.1050,0.6740
173.086398,61.082592,0.17,0.13,0,11322073+6104573,4.279,0.220,0.220,589970.1,4.098,0.236,0.236,268973.8,4.159,0.021,0.026,170930.7,DDA,331,111,000,060646,65.4,0,0,0.1810,-0.0610,0.1200
145.319838,55.866398,0.18,0.17,0,09411676+5551590,4.648,0.232,0.232,499148.8,4.156,0.033,0.036,347944.5,3.902,0.338,0.338,285509.1,DED,313,111,000,051606,89.6,0,0,0.4920,0.2540,0.7460
148.763875,61.116150,0.15,0.13,90,09550333+6106581,4.929,0.232,0.232,324212.7,4.176,0.033,0.036,277657.9,4.167,0.260,0.260,181810.9,DED,313,111,000,071707,110.7,0,0,0.7530,0.0090,0.7620
149.642408,58.951862,0.29,0.29,90,09583417+5857067,4.798,0.282,0.282,450018.1,4.064,0.238,0.238,392021.6,3.883,0.306,0.306,261951.0,DDD,333,111,000,070706,51.8,0,0,0.7340,0.1810,0.9150
149.306739,57.418091,0.20,0.19,90,09571361+5725051,4.513,0.228,0.228,492300.2,4.141,0.033,0.036,286754.3,3.978,0.300,0.300,216381.4,DED,313,111,000,061605,43.2,0,0,0.3720,0.1630,0.5350
161.532102,59.060894,0.29,0.29,90,10460770+5903392,5.121,0.228,0.228,311910.5,4.204,0.172,0.172,289941.2,3.887,0.308,0.308,219593.8,DCD,333,111,000,060606,116.2,0,0,0.9170,0.3170,1.2340
159.335634,56.431385,0.12,0.12,90,10372055+5625529,4.998,0.280,0.280,337466.0,4.297,0.001,0.015,257104.7,4.182,0.344,0.344,185618.0,DED,313,111,000,062606,29.2,0,0,0.7010,0.1150,0.8160
172.863535,57.134808,0.19,0.18,90,11312724+5708053,4.780,0.218,0.218,371903.3,4.067,0.033,0.036,286490.4,3.766,0.278,0.278,263038.9,DED,313,111,000,071707,57.0,0,0,0.7130,0.3010,1.0140
165.086711,56.452015,0.18,0.17,0,11002081+5627072,4.966,0.033,0.037,359774.2,4.266,0.168,0.168,283471.9,4.050,0.308,0.308,232498.4,ECD,133,111,000,160606,102.3,0,0,0.7000,0.2160,0.9160
