ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,gal_contam,mp_flg,j_h,h_k,j_k
65.376882,-6.073194,0.07,0.06,0,04213045-0604234,5.539,0.017,0.024,270290.0,5.085,0.053,0.055,175755.9,4.886,0.013,0.020,97055.5,AAA,111,111,000,463655,41.9,0,0,0.4540,0.1990,0.6530
193.053493,-74.202744,0.06,0.06,90,12521283-7412098,5.961,0.011,0.020,129726.9,5.085,0.041,0.044,147880.2,4.803,0.007,0.016,94453.9,AAA,111,111,000,664666,22.1,0,0,0.8760,0.2820,1.1580
150.267600,-39.822582,0.08,0.08,90,10010422-3949212,5.977,0.009,0.019,157264.2,5.085,0.075,0.076,158456.5,4.643,0.031,0.034,121400.4,AEE,111,111,000,661626,27.5,0,0,0.8920,0.4420,1.3340
9.145909,54.417805,0.06,0.06,90,00363501+5425040,6.025,0.017,0.024,110263.1,5.085,0.021,0.026,120201.5,4.805,0.017,0.023,101022.9,AAA,111,111,000,666666,21.8,0,0,0.9400,0.2800,1.2200
102.202833,-8.648145,0.08,0.07,0,06484867-0838533,6.139,0.017,0.024,126424.1,5.085,0.009,0.017,147880.2,4.666,0.023,0.027,110922.6,AEA,111,111,000,662656,27.4,0,0,1.0540,0.4190,1.4730
204.512716,-69.585617,0.06,0.06,90,13380305-6935082,6.057,0.015,0.023,84067.9,5.085,0.005,0.016,112178.6,4.613,0.011,0.018,91457.6,AAA,111,111,000,664656,20.8,0,0,0.9720,0.4720,1.4440
302.594561,43.450390,0.07,0.07,90,20102269+4327014,5.620,0.007,0.018,177594.7,5.085,9.995,9.995,124425.7,4.767,0.013,0.020,108297.9,AFA,131,111,000,660266,22.4,0,0,0.5350,0.3180,0.8530
295.295862,-4.069324,0.06,0.06,0,19411100-0404095,6.079,0.019,0.026,112416.5,5.085,0.013,0.020,124425.7,4.760,0.015,0.021,98269.8,AAA,111,111,00d,665666,28.0,0,0,0.9940,0.3250,1.3190
25.176072,27.560442,0.08,0.06,0,01404225+2733375,5.843,0.009,0.019,149702.8,5.085,0.017,0.023,142859.8,4.782,0.007,0.016,93029.4,AAA,111,111,000,664666,36.7,0,0,0.7580,0.3030,1.0610
123.835190,60.017017,0.07,0.07,0,08152044+6001012,5.566,0.007,0.018,221835.0,5.085,0.017,0.023,153077.0,4.967,0.009,0.017,107058.2,AAA,111,111,000,363566,80.3,0,0,0.4810,0.1180,0.5990
53.704530,6.417678,0.09,0.08,90,03344908+0625036,5.336,0.033,0.037,247189.5,5.086,0.033,0.036,128679.7,4.993,0.015,0.021,104525.0,EAA,111,111,d00,165666,35.2,0,0,0.2500,0.0930,0.3430
323.913457,61.520962,0.06,0.06,90,21353922+6131154,5.925,0.013,0.021,138813.0,5.086,0.035,0.038,142728.3,4.829,0.017,0.023,89088.2,AAA,111,111,000,665655,22.1,0,0,0.8390,0.2570,1.0960
104.574323,7.874418,0.07,0.06,90,06581783+0752279,5.749,0.011,0.020,181063.1,5.086,0.021,0.026,158310.6,4.892,0.011,0.018,96520.6,AAA,111,111,000,564766,20.2,0,0,0.6630,0.1940,0.8570
156.895268,-4.435334,0.09,0.08,0,10273486-0426072,5.765,0.009,0.019,166506.0,5.086,0.021,0.026,142728.3,4.788,0.007,0.016,86341.6,AAA,111,111,000,554666,88.5,0,0,0.6790,0.2980,0.9770
137.511012,-38.005642,0.07,0.07,90,09100264-3800203,6.029,0.015,0.023,130566.0,5.086,0.025,0.029,152936.1,4.543,0.033,0.036,124228.1,AAE,111,111,000,664616,20.7,0,0,0.9430,0.5430,1.4860
302.134366,2.788396,0.07,0.07,0,20083224+0247182,5.877,0.017,0.024,155464.1,5.086,0.011,0.018,137882.8,4.579,0.019,0.024,120176.6,AEA,111,111,000,662656,25.6,0,0,0.7910,0.5070,1.2980
126.739218,-35.502426,0.06,0.06,0,08265741-3530087,6.101,0.007,0.018,118040.2,5.086,0.015,0.021,137882.8,4.688,0.007,0.016,105007.4,AAA,111,111,000,664636,21.0,0,0,1.0150,0.3980,1.4130
67.537565,57.068153,0.06,0.06,90,04300901+5704053,5.812,0.015,0.023,165055.5,5.086,0.015,0.021,152936.1,4.927,0.041,0.044,111075.9,AAA,111,111,000,773767,25.5,0,0,0.7260,0.1590,0.8850
202.068584,2.235826,0.11,0.08,0,13281646+0214089,5.537,0.019,0.026,178908.1,5.086,0.013,0.020,133201.8,4.861,0.021,0.026,83564.2,AAA,111,111,000,664666,20.4,0,0,0.4510,0.2250,0.6760
158.629079,-46.458092,0.08,0.08,0,10343097-4627291,7.201,0.009,0.019,37327.6,5.086,0.013,0.020,124311.1,3.275,0.272,0.272,347872.4,AAD,113,111,00d,556606,32.9,0,0,2.1150,1.8110,3.9260
6.291216,50.100842,0.07,0.06,0,00250989+5006030,5.825,0.009,0.019,168822.4,5.086,0.031,0.034,147744.1,4.826,0.009,0.017,121904.6,AAA,111,111,000,664566,29.1,0,0,0.7390,0.2600,0.9990
291.456053,-58.710182,0.06,0.06,0,19254945-5842366,5.727,0.015,0.023,150186.2,5.086,0.015,0.021,120090.9,4.854,0.011,0.018,99958.6,AAA,111,111,000,553666,23.0,0,0,0.6410,0.2320,0.8730
313.267304,10.924053,0.07,0.07,90,20530415+1055265,5.997,0.011,0.020,134471.4,5.086,0.021,0.026,158310.6,4.740,0.001,0.015,100096.8,AAA,111,111,000,664735,23.4,0,0,0.9110,0.3460,1.2570
337.924664,-58.391926,0.06,0.06,90,22314191-5823309,5.764,0.009,0.019,150255.4,5.086,0.005,0.016,124311.1,4.853,0.015,0.021,90202.8,AAA,111,111,000,664666,41.1,0,0,0.6780,0.2330,0.9110
256.317213,-63.138931,0.08,0.07,0,17051613-6308201,6.044,0.017,0.024,142833.5,5.086,0.075,0.076,152936.1,4.686,0.025,0.029,116686.3,AEA,111,111,000,661646,22.5,0,0,0.9580,0.4000,1.3580
139.221208,-20.153997,0.06,0.06,0,09165308-2009143,5.932,0.011,0.020,137920.9,5.086,0.029,0.033,128679.7,4.785,0.005,0.016,89623.1,AAA,111,111,00d,663656,29.4,0,0,0.8460,0.3010,1.1470
49.540809,21.731459,0.10,0.08,90,03180979+2143532,6.108,0.013,0.021,149358.5,5.086,0.037,0.040,152936.1,4.601,0.033,0.036,178246.1,AAE,111,111,000,666616,24.4,0,0,1.0220,0.4850,1.5070
88.527243,12.541715,0.07,0.06,0,05540653+1232301,6.035,0.011,0.020,139133.0,5.086,0.019,0.024,152936.1,4.727,0.007,0.016,112362.1,AAA,111,111,000,663656,20.8,0,0,0.9490,0.3590,1.3080
75.629075,-38.902466,0.07,0.06,90,05023097-3854088,5.926,0.013,0.021,138685.2,5.086,0.035,0.038,137882.8,4.721,0.021,0.026,98405.6,AAA,111,111,000,664656,22.6,0,0,0.8400,0.3650,1.2050
269.817171,-56.779476,0.07,0.07,0,17591612-5646461,6.027,0.033,0.037,117931.6,5.087,0.075,0.076,124196.7,4.688,0.015,0.021,105007.4,AEA,111,111,000,771736,20.2,0,0,0.9400,0.3990,1.3390
244.403827,7.733940,0.07,0.06,90,16173691+0744021,5.650,0.015,0.023,205319.4,5.087,0.043,0.045,133079.1,4.899,0.011,0.018,95900.3,AAA,111,111,000,573666,34.9,0,0,0.5630,0.1880,0.7510
63.167445,55.865948,0.08,0.08,0,04124018+5551574,6.005,0.009,0.019,124574.7,5.087,0.230,0.230,119980.3,4.430,0.003,0.015,137854.2,ADA,131,111,000,660666,25.8,0,0,0.9180,0.6570,1.5750
202.730076,-19.560190,0.07,0.07,90,13305521-1933366,5.530,0.015,0.023,186393.2,5.087,0.019,0.024,137755.8,4.933,0.007,0.016,78202.4,AAA,111,111,000,665666,21.3,0,0,0.4430,0.1540,0.5970
104.764210,56.805416,0.06,0.06,0,06590341+5648194,5.844,0.021,0.027,197165.1,5.087,0.005,0.016,181597.6,4.915,0.007,0.016,108497.6,AAA,111,111,000,665666,42.0,0,0,0.7570,0.1720,0.9290
81.769877,-11.900925,0.09,0.07,90,05270477-1154033,5.268,0.021,0.027,263166.1,5.087,0.021,0.026,142596.9,4.926,0.015,0.021,78708.2,AAA,111,111,000,364655,30.5,0,0,0.1810,0.1610,0.3420
124.188298,-6.613845,0.07,0.07,90,08164519-0636498,5.972,0.009,0.019,157990.1,5.087,0.027,0.031,158164.9,4.753,0.013,0.020,102381.2,AAA,111,111,000,664656,28.9,0,0,0.8850,0.3340,1.2190
232.270603,6.009532,0.06,0.06,90,15290494+0600343,5.783,0.019,0.026,188031.2,5.087,0.021,0.026,152795.3,4.814,0.021,0.026,103709.9,AAA,111,111,000,774746,61.5,0,0,0.6960,0.2730,0.9690
151.723307,54.815136,0.13,0.06,0,10065359+5448544,5.801,0.011,0.020,198166.4,5.087,0.015,0.021,201423.4,4.844,0.007,0.016,124113.8,AEA,111,111,000,662666,72.7,0,0,0.7140,0.2430,0.9570
181.294964,2.183444,0.08,0.08,0,12051079+0211003,5.629,0.019,0.026,176128.6,5.087,0.025,0.029,152795.3,4.933,0.019,0.024,83795.4,AAA,111,111,00d,564656,29.7,0,0,0.5420,0.1540,0.6960
134.984551,-53.768223,0.06,0.06,90,08595629-5346056,5.951,0.007,0.018,122188.4,5.087,0.009,0.017,137755.8,4.782,0.013,0.020,93029.4,AAA,111,111,000,665655,20.4,0,0,0.8640,0.3050,1.1690
132.597963,-29.270990,0.06,0.06,90,08502351-2916155,5.824,0.015,0.023,152345.6,5.087,0.005,0.016,147608.0,4.804,0.011,0.018,97683.2,AAA,111,111,000,773644,23.7,0,0,0.7370,0.2830,1.0200
86.638895,41.649773,0.06,0.06,0,05463333+4138591,5.958,0.019,0.026,139389.5,5.087,0.025,0.029,115907.1,4.761,0.009,0.017,125031.7,AAA,111,111,000,663646,21.9,0,0,0.8710,0.3260,1.1970
225.854528,-76.936409,0.06,0.06,90,15032508-7656110,5.955,0.015,0.023,117606.1,5.087,0.019,0.024,119980.3,4.495,0.019,0.024,113088.9,AAA,111,111,000,664646,22.6,0,0,0.8680,0.5920,1.4600
125.801675,14.346129,0.08,0.07,0,08231240+1420460,5.930,0.011,0.020,158646.3,5.087,0.013,0.020,158164.9,4.882,0.013,0.020,100837.0,AEA,111,111,000,662666,45.3,0,0,0.8430,0.2050,1.0480
150.888984,6.536285,0.11,0.07,90,10033335+0632106,5.946,0.017,0.024,114559.2,5.087,0.005,0.016,119980.3,4.794,0.013,0.020,85865.8,AAA,111,111,000,665666,29.9,0,0,0.8590,0.2930,1.1520
126.454227,-9.732731,0.07,0.06,90,08254901-0943578,5.872,0.011,0.020,161670.2,5.087,0.019,0.024,169476.7,4.802,0.019,0.024,94541.0,AAA,111,111,000,664656,28.4,0,0,0.7850,0.2850,1.0700
312.767028,52.395779,0.06,0.06,90,20510408+5223448,5.502,0.013,0.021,184769.4,5.087,0.009,0.017,152795.3,5.005,9.995,9.995,57467.2,AAF,111,111,000,665705,28.6,0,0,0.4150,0.0820,0.4970
284.033893,-56.524788,0.07,0.06,0,18560813-5631292,5.793,0.021,0.027,141328.6,5.087,0.057,0.059,137755.8,4.813,0.011,0.018,87341.4,AAA,111,111,000,774767,30.5,0,0,0.7060,0.2740,0.9800
114.952505,37.154259,0.06,0.06,0,07394860+3709153,5.906,0.005,0.018,146227.8,5.087,0.019,0.024,133079.1,4.770,0.009,0.017,94063.2,AAA,111,111,000,665666,20.7,0,0,0.8190,0.3170,1.1360
73.087400,9.338074,0.07,0.06,0,04522097+0920170,5.606,0.007,0.018,179899.5,5.087,0.037,0.040,124196.7,4.989,0.015,0.021,97908.4,AAA,111,111,000,666666,24.0,0,0,0.5190,0.0980,0.6170
267.496261,-9.004970,0.06,0.06,90,17495910-0900178,5.887,0.009,0.019,154038.8,5.087,0.043,0.045,147608.0,4.776,0.013,0.020,96832.2,AAA,111,111,000,663566,21.2,0,0,0.8000,0.3110,1.1110
280.275639,-82.897911,0.08,0.06,0,18410615-8253524,5.669,0.023,0.029,153048.8,5.087,0.027,0.031,108170.8,4.893,0.023,0.027,81137.2,AAA,111,111,000,665666,42.8,0,0,0.5820,0.1940,0.7760
120.057929,30.731508,0.10,0.07,90,08001390+3043534,5.914,0.013,0.021,172516.2,5.088,0.049,0.051,158019.2,4.756,0.015,0.021,125608.8,AAA,111,111,000,465635,22.7,0,0,0.8260,0.3320,1.1580
200.137093,8.245008,0.18,0.11,0,13203290+0814420,5.593,0.017,0.024,153189.9,5.088,0.037,0.040,128442.9,4.858,0.013,0.020,78202.4,AAA,111,111,000,555666,42.2,0,0,0.5050,0.2300,0.7350
18.438685,7.578261,0.11,0.06,0,01134528+0734417,5.322,0.019,0.026,268305.8,5.088,0.021,0.026,147472.1,4.990,0.019,0.024,82303.8,AAA,111,111,0d0,365656,23.0,0,0,0.2340,0.0980,0.3320
144.667406,-11.797356,0.09,0.08,90,09384017-1147504,5.624,0.015,0.023,203156.2,5.088,0.025,0.029,147472.1,4.906,0.015,0.021,92049.2,AAA,111,111,000,664767,23.9,0,0,0.5360,0.1820,0.7180
56.038246,-38.281803,0.06,0.06,90,03440917-3816544,5.462,0.009,0.019,220105.1,5.088,0.007,0.016,158019.2,4.934,0.007,0.016,99499.3,AAA,111,111,000,664666,64.9,0,0,0.3740,0.1540,0.5280
190.623233,-70.680969,0.08,0.06,0,12422957-7040514,6.120,0.027,0.032,97595.6,5.088,0.011,0.018,115800.4,4.698,0.019,0.024,90619.2,AAA,111,111,000,664656,20.1,0,0,1.0320,0.3900,1.4220
206.752234,-68.546547,0.25,0.06,0,13470053-6832475,6.017,0.021,0.027,84261.7,5.088,0.017,0.023,108071.2,4.705,0.027,0.031,78418.8,AAA,111,111,000,665656,20.8,0,0,0.9290,0.3830,1.3120
126.509849,36.982643,0.10,0.07,0,08260236+3658575,5.695,0.013,0.021,211071.7,5.088,0.019,0.024,169320.7,4.943,0.009,0.017,105735.3,AEA,111,111,000,562666,47.3,0,0,0.6070,0.1450,0.7520
8.124398,34.457008,0.06,0.06,0,00322985+3427252,5.964,0.017,0.024,129368.9,5.088,0.005,0.016,128442.9,4.803,0.005,0.016,97773.2,AAA,111,111,000,563666,30.5,0,0,0.8760,0.2850,1.1610
238.369608,-66.193077,0.09,0.06,0,15532870-6611350,5.891,0.015,0.023,143228.7,5.088,0.011,0.018,132956.6,4.807,0.005,0.016,94106.6,AAA,111,111,000,665656,24.7,0,0,0.8030,0.2810,1.0840
111.548144,-75.590172,0.07,0.06,0,07261155-7535246,5.617,0.013,0.021,197528.6,5.088,0.053,0.055,147472.1,4.863,0.021,0.026,92516.7,AAA,111,111,000,463656,20.9,0,0,0.5290,0.2250,0.7540
128.075825,-5.108239,0.06,0.06,0,08321819-0506296,5.552,0.005,0.018,209715.2,5.088,0.041,0.044,142465.6,4.936,0.023,0.027,83564.2,AAA,111,111,000,563666,20.2,0,0,0.4640,0.1520,0.6160
335.206047,41.483109,0.07,0.06,0,22204945+4128591,5.934,0.005,0.018,137667.0,5.088,0.045,0.047,119869.9,4.673,0.003,0.015,102853.7,AAA,111,111,000,663666,26.3,0,0,0.8460,0.4150,1.2610
84.870036,-74.078003,0.06,0.06,0,05392880-7404408,6.033,0.021,0.027,109453.6,5.088,0.039,0.042,100857.9,4.695,0.027,0.031,84804.7,AAA,111,111,00d,664656,20.7,0,0,0.9450,0.3930,1.3380
326.150875,20.841805,0.07,0.06,90,21443621+2050304,5.844,0.015,0.023,139582.2,5.088,0.037,0.040,128442.9,4.897,0.021,0.026,106566.3,AAA,111,111,000,676666,31.8,0,0,0.7560,0.1910,0.9470
321.799257,6.314978,0.09,0.07,90,21271182+0618539,5.844,0.013,0.021,171723.6,5.088,0.075,0.076,128442.9,4.624,0.013,0.020,127885.1,AEA,111,111,000,661635,43.5,0,0,0.7560,0.4640,1.2200
345.681104,18.843924,0.08,0.07,0,23024346+1850381,5.777,0.007,0.018,202595.6,5.088,0.029,0.033,175271.0,4.873,0.011,0.018,101676.4,AEA,111,111,000,662566,35.1,0,0,0.6890,0.2150,0.9040
257.700886,32.178932,0.06,0.06,90,17104821+3210441,5.548,0.007,0.018,250167.0,5.088,0.023,0.027,158019.2,4.995,0.015,0.021,107999.1,AAA,111,111,000,564666,38.1,0,0,0.4600,0.0930,0.5530
264.097342,-2.369895,0.07,0.07,90,17362336-0222116,5.878,0.007,0.018,155320.9,5.088,0.047,0.049,163572.4,4.731,0.011,0.018,108148.4,AEA,111,111,000,662656,20.9,0,0,0.7900,0.3570,1.1470
97.018346,45.504982,0.06,0.06,0,06280440+4530179,5.908,0.009,0.019,122808.9,5.088,0.011,0.018,111869.1,4.855,0.017,0.023,93200.9,AAA,111,111,000,776777,23.0,0,0,0.8200,0.2330,1.0530
119.715691,-2.911546,0.07,0.07,0,07585176-0254415,5.952,0.031,0.035,150186.2,5.088,0.075,0.076,142465.6,4.785,0.011,0.018,92772.7,AEA,111,111,000,661666,29.9,0,0,0.8640,0.3030,1.1670
204.843718,-9.345402,0.08,0.06,90,13392249-0920434,5.842,0.017,0.024,184344.4,5.089,0.005,0.016,169164.8,4.900,0.015,0.021,86381.4,AAA,111,111,00d,664666,35.3,0,0,0.7530,0.1890,0.9420
300.298286,-2.281292,0.07,0.06,0,20011158-0216526,5.977,0.015,0.023,127829.2,5.089,0.009,0.017,111766.1,4.819,0.015,0.021,89912.5,AAA,111,111,000,664655,20.5,0,0,0.8880,0.2700,1.1580
100.120665,-16.012093,0.07,0.06,0,06402895-1600435,5.857,0.005,0.018,152978.4,5.089,0.011,0.018,137502.3,4.873,0.007,0.016,79839.9,AAA,111,111,000,664655,23.4,0,0,0.7680,0.2160,0.9840
321.380301,53.603870,0.07,0.06,0,21253127+5336139,6.296,0.013,0.021,74822.1,5.089,0.005,0.016,97344.2,4.599,0.007,0.016,110108.3,AAA,111,111,000,565666,23.2,0,0,1.2070,0.4900,1.6970
98.155548,-62.721092,0.07,0.07,0,06323733-6243159,5.830,0.017,0.024,151506.1,5.089,0.075,0.076,163421.8,4.703,0.019,0.024,103566.7,AEA,111,111,000,662656,29.0,0,0,0.7410,0.3860,1.1270
209.271846,-64.717690,0.06,0.06,0,13570524-6443036,6.162,0.023,0.029,84650.6,5.089,0.023,0.027,104306.2,4.381,0.019,0.024,109400.7,AAA,111,111,000,664646,20.2,0,0,1.0730,0.7080,1.7810
237.143366,28.156740,0.08,0.06,90,15483440+2809242,5.364,0.017,0.024,249361.8,5.089,0.031,0.034,147336.4,4.564,0.019,0.024,144817.1,AAA,111,111,000,466656,24.6,0,0,0.2750,0.5250,0.8000
201.890572,57.267300,0.11,0.08,0,13273373+5716022,5.986,0.017,0.024,135840.7,5.089,0.013,0.020,128324.6,4.700,0.011,0.018,123429.8,AAA,111,111,000,666666,37.5,0,0,0.8970,0.3890,1.2860
242.929358,20.657021,0.07,0.06,0,16114304+2039252,5.906,0.017,0.024,146227.8,5.089,0.031,0.034,132834.2,4.820,0.021,0.026,110514.7,AAA,111,111,000,665646,41.1,0,0,0.8170,0.2690,1.0860
307.375061,-12.591452,0.07,0.07,90,20293001-1235292,5.532,0.013,0.021,199356.3,5.089,0.081,0.082,123968.1,4.883,0.017,0.023,90828.1,AEA,111,111,000,562655,29.3,0,0,0.4430,0.2060,0.6490
82.718865,-13.734601,0.08,0.07,0,05305252-1344045,5.815,0.011,0.020,143360.7,5.089,0.021,0.026,123968.1,4.880,0.023,0.027,79326.8,AAA,111,111,000,666656,25.5,0,0,0.7260,0.2090,0.9350
178.654664,-43.658070,0.07,0.07,0,11543711-4339290,5.737,0.027,0.032,165055.5,5.089,0.063,0.065,169164.8,4.798,0.011,0.018,98224.5,AEA,111,111,000,772747,44.7,0,0,0.6480,0.2910,0.9390
251.825289,4.845194,0.10,0.06,0,16471806+0450426,5.973,0.015,0.023,142308.2,5.089,0.031,0.034,152514.1,4.820,0.017,0.023,110514.7,AAA,111,111,000,666655,33.4,0,0,0.8840,0.2690,1.1530
314.774073,-14.084477,0.07,0.07,90,20590577-1405041,5.754,0.011,0.020,206933.1,5.089,0.015,0.021,152514.1,4.702,0.009,0.017,127532.2,AEA,111,111,000,662666,28.8,0,0,0.6650,0.3870,1.0520
336.699914,44.148273,0.08,0.08,90,22264797+4408537,5.739,0.021,0.027,195807.8,5.089,0.228,0.228,147336.4,4.491,0.003,0.015,134902.5,ADA,131,111,0d0,770737,23.8,0,0,0.6500,0.5980,1.2480
292.477301,-48.458637,0.07,0.07,90,19295455-4827310,5.743,0.013,0.021,175885.5,5.089,0.031,0.034,119759.5,4.809,0.007,0.016,104188.6,AAA,111,111,000,564656,26.6,0,0,0.6540,0.2800,0.9340
123.122329,11.453929,0.07,0.06,0,08122935+1127141,5.874,0.017,0.024,161372.7,5.089,0.047,0.049,163421.8,4.831,0.027,0.031,125608.8,AAA,111,111,000,676756,43.8,0,0,0.7850,0.2580,1.0430
320.944705,1.681062,0.07,0.07,90,21234672+0140518,5.530,0.021,0.027,229313.7,5.089,0.065,0.067,147336.4,4.844,0.009,0.017,100883.5,AEA,111,111,000,562656,38.0,0,0,0.4410,0.2450,0.6860
225.621885,33.274342,0.07,0.06,0,15022925+3316276,5.518,0.021,0.027,257175.7,5.089,0.017,0.023,175109.6,4.999,0.019,0.024,100419.9,AAA,111,111,000,574767,30.3,0,0,0.4290,0.0900,0.5190
320.244887,-51.839909,0.06,0.06,90,21205877-5150236,5.774,0.009,0.019,170934.6,5.089,0.013,0.020,147336.4,4.870,0.013,0.020,109249.6,AAA,111,111,000,664666,59.5,0,0,0.6850,0.2190,0.9040
163.289250,24.358686,0.16,0.16,90,10530942+2421312,5.676,0.011,0.020,264259.1,5.089,0.188,0.188,208118.2,4.473,0.025,0.029,187163.0,ACA,131,111,000,570646,132.9,0,0,0.5870,0.6160,1.2030
62.575964,30.648373,0.06,0.06,90,04101823+3038541,5.737,0.013,0.021,203062.6,5.089,0.025,0.029,152514.1,4.886,0.005,0.016,132440.2,AAA,111,111,000,564645,25.0,0,0,0.6480,0.2030,0.8510
59.764280,23.628033,0.09,0.09,90,03590342+2337409,5.463,0.025,0.030,252481.8,5.090,0.033,0.036,169009.1,4.901,0.023,0.027,109905.7,AEA,111,111,000,461656,21.9,0,0,0.3730,0.1890,0.5620
122.822124,-43.362103,0.06,0.06,90,08111730-4321435,5.743,0.011,0.020,169914.3,5.090,0.023,0.027,147200.7,4.880,0.011,0.018,87987.3,AAA,111,111,000,664666,22.5,0,0,0.6530,0.2100,0.8630
228.181623,19.285793,0.07,0.06,90,15124358+1917088,5.403,0.015,0.023,224507.1,5.090,0.015,0.021,132711.9,5.030,0.009,0.017,71518.8,AAA,111,111,000,665666,23.5,0,0,0.3130,0.0600,0.3730
180.610607,-11.934158,0.11,0.10,90,12022654-1156029,5.685,0.017,0.024,198806.2,5.090,0.007,0.016,152373.7,4.870,0.025,0.029,85786.7,AAA,111,111,000,663656,20.2,0,0,0.5950,0.2200,0.8150
94.131617,-17.506294,0.06,0.06,90,06163158-1730226,5.829,0.015,0.023,180231.2,5.090,0.027,0.031,163271.4,4.839,0.015,0.021,94584.5,AAA,111,111,000,664656,33.4,0,0,0.7390,0.2510,0.9900
195.400531,-15.989053,0.07,0.06,0,13013612-1559205,5.880,0.021,0.027,155035.1,5.090,0.047,0.049,163271.4,4.720,0.013,0.020,109249.6,AAA,111,111,000,773667,56.8,0,0,0.7900,0.3700,1.1600
84.721401,-37.758720,0.06,0.06,90,05385313-3745313,5.786,0.013,0.021,169055.8,5.090,0.013,0.020,181096.5,4.862,0.005,0.016,92601.9,AAA,111,111,000,664666,37.7,0,0,0.6960,0.2280,0.9240
330.230388,10.694142,0.13,0.06,0,22005529+1041389,5.848,0.011,0.020,177104.7,5.090,0.075,0.076,152373.7,4.737,0.019,0.024,111332.0,AAA,111,111,000,663655,41.3,0,0,0.7580,0.3530,1.1110
259.785039,30.632446,0.06,0.06,0,17190840+3037568,5.958,0.015,0.023,165664.7,5.090,0.005,0.016,142203.4,4.772,0.009,0.017,115510.1,AAA,111,111,000,663666,41.4,0,0,0.8680,0.3180,1.1860
120.319108,-74.208435,0.06,0.06,0,08011658-7412303,5.820,0.013,0.021,152907.9,5.090,0.027,0.031,137375.7,4.778,0.021,0.026,96654.0,AAA,111,111,000,674747,31.6,0,0,0.7300,0.3120,1.0420
49.869520,12.615467,0.08,0.06,0,03192868+1236556,5.788,0.017,0.024,187167.3,5.090,0.035,0.038,152373.7,4.899,0.009,0.017,99270.4,AAA,111,111,000,664666,80.3,0,0,0.6980,0.1910,0.8890
132.953727,4.281427,0.07,0.07,0,08514889+0416531,5.794,0.005,0.018,146160.5,5.090,0.075,0.076,137375.7,4.767,0.011,0.018,97638.2,AEA,111,111,000,661666,52.0,0,0,0.7040,0.3230,1.0270
263.846381,34.136665,0.07,0.06,90,17352313+3408119,5.797,0.019,0.026,185622.2,5.090,0.033,0.036,147200.7,4.863,0.011,0.018,106223.4,AAA,111,111,000,563566,20.9,0,0,0.7070,0.2270,0.9340
261.758939,-12.512517,0.07,0.06,0,17270214-1230450,5.290,0.013,0.021,209618.7,5.090,0.019,0.024,107872.3,4.993,0.009,0.017,76598.4,AAA,111,111,d00,566666,25.7,0,0,0.2000,0.0970,0.2970
142.895723,20.270668,0.07,0.07,90,09313497+2016144,5.583,0.011,0.020,242231.2,5.090,0.019,0.024,163271.4,4.950,0.011,0.018,116525.2,AEA,111,111,000,362666,45.8,0,0,0.4930,0.1400,0.6330
257.123430,72.133629,0.08,0.06,0,17082962+7208010,5.593,0.019,0.026,182066.5,5.090,0.009,0.017,123854.0,5.007,0.043,0.045,70570.0,AAA,111,111,000,775777,22.0,0,0,0.5030,0.0830,0.5860
18.386191,39.955868,0.07,0.07,90,01133268+3957211,5.986,0.015,0.023,150671.1,5.090,0.005,0.016,137375.7,4.749,0.007,0.016,122129.3,AAA,111,111,000,662366,49.9,0,0,0.8960,0.3410,1.2370
65.266106,-67.164490,0.06,0.06,90,04210386-6709521,5.930,0.011,0.020,120345.5,5.090,0.025,0.029,111663.2,4.804,0.011,0.018,85078.5,AAA,111,111,000,554656,54.1,0,0,0.8400,0.2860,1.1260
339.177723,65.257538,0.06,0.06,90,22364265+6515271,5.630,0.021,0.027,182150.4,5.090,0.049,0.051,137375.7,4.928,0.011,0.018,84182.2,AAA,111,111,000,665666,20.8,0,0,0.5400,0.1620,0.7020
166.439161,-49.182457,0.06,0.06,90,11054539-4910568,5.950,0.011,0.020,135653.2,5.090,0.045,0.047,137375.7,4.697,0.019,0.024,107800.3,AAA,111,111,000,663636,22.9,0,0,0.8600,0.3930,1.2530
155.061633,53.779415,0.12,0.06,0,10201479+5346458,5.340,0.013,0.021,273168.1,5.091,0.007,0.016,157583.2,5.020,0.011,0.018,85786.7,AAA,111,111,000,663466,71.8,0,0,0.2490,0.0710,0.3200
323.905697,49.404064,0.06,0.06,90,21353736+4924146,5.868,0.009,0.019,131895.5,5.091,0.027,0.031,128088.5,4.898,0.007,0.016,86540.6,AAA,111,111,000,665666,20.3,0,0,0.7770,0.1930,0.9700
209.938227,-39.924343,0.06,0.06,90,13594517-3955276,5.706,0.011,0.020,175804.5,5.091,0.017,0.023,142072.5,4.879,0.017,0.023,88068.4,AAA,111,111,0d0,665666,21.7,0,0,0.6150,0.2120,0.8270
73.012349,-3.701626,0.06,0.06,90,04520296-0342058,5.914,0.011,0.020,184854.5,5.091,0.009,0.017,187288.0,4.797,0.009,0.017,101770.1,AAA,111,111,000,663666,46.9,0,0,0.8230,0.2940,1.1170
