ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,gal_contam,mp_flg,j_h,h_k,j_k
103.504760,-6.790025,0.08,0.06,0,06540114-0647240,7.411,0.015,0.023,36562.0,7.006,0.033,0.036,19792.9,6.864,0.011,0.018,13207.5,AAA,111,111,000,777767,16.0,0,0,0.4050,0.1420,0.5470
274.767642,-23.026474,0.06,0.06,90,18190423-2301353,8.224,0.023,0.029,5531.3,7.008,0.017,0.023,8048.4,6.471,0.021,0.026,12532.0,AAA,111,111,000,666666,10.8,0,0,1.2160,0.5370,1.7530
274.185919,-22.738831,0.06,0.06,90,18164462-2244197,8.105,0.017,0.024,5760.1,7.006,0.041,0.044,9257.9,6.546,0.013,0.020,10544.4,AAA,111,111,000,666666,11.2,0,0,1.0990,0.4600,1.5590
281.702252,-18.866133,0.06,0.06,90,18464854-1851580,8.002,0.017,0.024,21959.9,7.005,0.031,0.034,23545.6,6.561,0.013,0.020,20750.1,AAA,111,111,000,666645,12.7,0,0,0.9970,0.4440,1.4410
278.070960,-22.481646,0.06,0.06,90,18321703-2228539,7.857,0.019,0.026,18392.0,7.001,0.043,0.045,19884.3,6.629,0.021,0.026,16399.1,AAA,111,111,000,666666,14.4,0,0,0.8560,0.3720,1.2280
302.773587,35.081177,0.06,0.06,90,20110566+3504522,8.235,0.013,0.021,15432.3,7.007,0.041,0.044,22704.4,6.528,0.011,0.018,18630.3,AAA,111,111,000,666666,11.0,0,0,1.2280,0.4790,1.7070
304.684001,34.417744,0.06,0.06,90,20184416+3425038,8.658,0.019,0.026,11200.3,7.002,0.015,0.021,23610.8,6.101,0.021,0.026,28577.2,AAA,111,111,000,666655,12.1,0,0,1.6560,0.9010,2.5570
305.675517,31.689293,0.06,0.06,0,20224212+3141214,8.169,0.019,0.026,20884.8,7.002,0.021,0.026,26188.5,6.436,0.023,0.027,28643.1,AAA,111,111,000,665566,12.3,0,0,1.1670,0.5660,1.7330
300.816063,31.863783,0.06,0.06,90,20031585+3151496,7.824,0.015,0.023,25872.0,7.009,0.011,0.018,24283.4,6.776,0.021,0.026,17620.6,AAE,111,111,000,665526,11.0,0,0,0.8150,0.2330,1.0480
300.529456,31.812317,0.06,0.06,90,20020706+3148443,8.723,0.017,0.024,11303.9,7.007,0.027,0.031,24328.2,6.025,0.009,0.017,35190.1,AAA,111,111,000,665666,12.7,0,0,1.7160,0.9820,2.6980
301.960958,31.837891,0.06,0.06,90,20075062+3150164,8.240,0.025,0.030,15361.4,7.002,0.013,0.020,21286.8,6.517,0.017,0.023,20166.0,AAA,111,111,000,665566,15.0,0,0,1.2380,0.4850,1.7230
303.523299,29.260653,0.06,0.06,90,20140559+2915383,8.351,0.051,0.054,14355.9,7.001,0.025,0.029,21306.4,6.479,0.017,0.023,22377.9,AAA,111,111,000,666666,10.2,0,0,1.3500,0.5220,1.8720
306.442814,28.748926,0.06,0.06,90,20254627+2844561,7.579,0.023,0.029,31320.6,7.003,0.019,0.024,26164.4,6.871,0.011,0.018,13583.8,AAA,111,111,000,665566,15.1,0,0,0.5760,0.1320,0.7080
306.048225,29.001202,0.06,0.06,0,20241157+2900043,7.766,0.003,0.017,26365.1,7.006,0.007,0.016,27009.1,6.843,0.009,0.017,14428.5,AAA,111,111,s00,665555,14.5,0,0,0.7600,0.1630,0.9230
304.788758,32.251877,0.06,0.06,90,20190930+3215067,7.794,0.023,0.029,24821.6,7.004,0.011,0.018,23567.3,6.763,0.009,0.017,15531.7,AAA,111,111,000,566666,11.9,0,0,0.7900,0.2410,1.0310
304.375822,39.768623,0.09,0.06,0,20173019+3946070,8.423,0.019,0.026,13434.8,7.003,0.017,0.023,19847.7,6.420,0.013,0.020,17314.9,AAA,111,111,000,666666,13.1,0,0,1.4200,0.5830,2.0030
156.261472,-54.272446,0.06,0.06,90,10250275-5416208,7.852,0.015,0.023,21959.9,7.007,0.037,0.040,21933.6,6.684,0.023,0.027,16136.9,AAA,111,111,000,666666,17.6,0,0,0.8450,0.3230,1.1680
178.887934,-66.348747,0.06,0.06,90,11553310-6620554,8.069,0.013,0.021,15661.4,7.001,0.035,0.038,22830.2,6.561,0.015,0.021,16293.7,AAA,111,111,000,666666,10.2,0,0,1.0680,0.4400,1.5080
178.770913,-64.064354,0.06,0.06,0,11550501-6403516,8.223,0.017,0.024,11046.6,7.003,0.029,0.033,16699.8,6.437,0.013,0.020,16467.2,AAA,111,111,000,666655,11.2,0,0,1.2200,0.5660,1.7860
179.796609,-47.208092,0.06,0.06,90,11591118-4712291,7.770,0.027,0.032,23682.6,7.001,0.025,0.029,24463.0,6.758,0.009,0.017,14562.0,AAA,111,111,000,666656,18.4,0,0,0.7690,0.2430,1.0120
174.856703,-48.481586,0.07,0.06,0,11392560-4828537,7.406,0.019,0.026,35483.8,7.002,0.055,0.057,21286.8,6.882,0.019,0.024,14408.5,AAA,111,111,000,666655,11.8,0,0,0.4040,0.1200,0.5240
164.546768,-51.283180,0.06,0.06,90,10581122-5116594,7.581,0.025,0.030,31263.0,7.007,0.029,0.033,22704.4,6.856,0.007,0.016,15276.4,AAA,111,111,000,666666,12.8,0,0,0.5740,0.1510,0.7250
169.769632,-52.335812,0.06,0.06,90,11190471-5220089,7.973,0.021,0.027,21788.6,7.004,0.041,0.044,25252.8,6.557,0.017,0.023,19436.6,AAA,111,111,000,666666,14.7,0,0,0.9690,0.4470,1.4160
178.846173,-55.843521,0.07,0.06,0,11552308-5550366,7.980,0.021,0.027,18855.2,7.008,0.049,0.051,22683.5,6.534,0.029,0.033,17898.6,AAA,111,111,000,665556,17.1,0,0,0.9720,0.4740,1.4460
179.577873,-51.515797,0.06,0.06,0,11581868-5130568,7.289,0.025,0.030,40910.1,7.006,0.051,0.053,23523.9,6.928,0.015,0.021,14296.2,AAA,111,111,000,666666,17.2,0,0,0.2830,0.0780,0.3610
170.160294,-53.989120,0.07,0.06,0,11203847-5359208,7.752,0.021,0.027,24924.7,7.003,0.039,0.042,27083.8,6.806,0.015,0.021,13932.2,AAA,111,111,000,776635,11.5,0,0,0.7490,0.1970,0.9460
171.997880,-51.617928,0.06,0.06,90,11275949-5137045,7.540,0.009,0.019,29270.5,7.006,0.033,0.036,21208.5,6.888,0.017,0.023,14329.1,AAA,111,111,000,665566,14.9,0,0,0.5340,0.1180,0.6520
172.105722,-51.628746,0.06,0.06,90,11282537-5137434,7.674,0.015,0.023,26781.2,7.008,0.035,0.038,21913.4,6.806,0.017,0.023,15453.3,AAA,111,111,000,665666,23.2,0,0,0.6660,0.2020,0.8680
137.060426,-55.636543,0.06,0.06,90,09081450-5538115,7.616,0.023,0.029,28250.8,7.004,0.053,0.055,23567.3,6.791,0.023,0.027,15668.2,AAA,111,111,000,676666,18.3,0,0,0.6120,0.2130,0.8250
191.525298,-62.641918,0.06,0.06,0,12460607-6238309,8.682,0.027,0.032,9217.9,7.003,0.019,0.024,17286.6,6.212,0.017,0.023,22470.9,AAA,111,111,000,677767,13.4,0,0,1.6790,0.7910,2.4700
191.179655,-63.258480,0.07,0.06,0,12444311-6315305,8.414,0.021,0.027,10637.3,7.006,0.055,0.057,17844.7,6.401,0.013,0.020,18239.8,AAA,111,111,000,777767,10.1,0,0,1.4080,0.6050,2.0130
221.968079,-55.906635,0.06,0.06,90,14475233-5554238,8.094,0.011,0.020,14785.3,7.007,0.021,0.026,17828.3,6.554,0.011,0.018,16399.1,AAA,111,111,000,666666,14.8,0,0,1.0870,0.4530,1.5400
214.544840,-54.331146,0.07,0.06,0,14181076-5419521,8.069,0.025,0.030,16781.5,7.006,0.063,0.065,23523.9,6.581,0.015,0.021,17140.4,AAA,111,111,000,776766,11.7,0,0,1.0630,0.4250,1.4880
217.751749,-58.450943,0.06,0.06,0,14310041-5827033,7.986,0.025,0.030,17499.7,7.003,0.021,0.026,21267.2,6.671,0.007,0.016,14723.8,AAA,111,111,00d,666666,10.2,0,0,0.9830,0.3320,1.3150
219.586402,-56.035679,0.06,0.06,90,14382073-5602084,8.107,0.019,0.026,15122.7,7.004,0.037,0.040,19156.2,6.427,0.023,0.027,17808.2,AAA,111,111,000,665555,13.3,0,0,1.1030,0.5770,1.6800
234.854212,-45.086288,0.07,0.06,0,15392501-4505106,7.867,0.021,0.027,21658.6,7.006,0.049,0.051,19121.0,6.740,0.023,0.027,14805.4,AAA,111,111,000,666656,20.0,0,0,0.8610,0.2660,1.1270
241.874280,-45.857094,0.06,0.06,90,16072982-4551255,8.000,0.027,0.032,19834.9,7.006,0.037,0.040,21953.8,6.582,0.019,0.024,20352.6,AAA,111,111,000,666655,14.1,0,0,0.9940,0.4240,1.4180
238.869987,-46.382469,0.06,0.06,90,15552879-4622568,8.136,0.015,0.023,17499.7,7.003,0.031,0.034,22014.6,6.464,0.021,0.026,20456.0,AAA,111,111,000,666666,10.1,0,0,1.1330,0.5390,1.6720
237.901536,-45.770782,0.06,0.06,90,15513636-4546148,7.552,0.009,0.019,29966.1,7.002,0.035,0.038,22034.9,6.916,0.013,0.020,13490.2,AAA,111,111,sss,666666,10.1,0,0,0.5500,0.0860,0.6360
238.089353,-52.560146,0.06,0.06,90,15522144-5233365,8.706,0.013,0.021,10000.7,7.004,0.023,0.027,21247.6,6.197,0.015,0.021,27078.2,AAA,111,111,000,666666,14.6,0,0,1.7020,0.8070,2.5090
271.894944,2.120938,0.12,0.06,0,18073478+0207153,7.980,0.019,0.026,20913.7,7.001,0.031,0.034,24463.0,6.667,0.017,0.023,20874.7,AAA,111,111,0dd,676666,15.1,0,0,0.9790,0.3340,1.3130
278.947752,1.568468,0.06,0.06,90,18354746+0134064,8.565,0.017,0.024,9918.1,7.006,0.021,0.026,19121.0,6.001,0.013,0.020,31334.3,AAA,111,111,000,666666,18.9,0,0,1.5590,1.0050,2.5640
275.742953,4.994983,0.06,0.06,90,18225830+0459419,7.977,0.021,0.027,19571.8,7.003,0.039,0.042,23589.0,6.477,0.019,0.024,21658.1,AAA,111,111,000,666666,15.4,0,0,0.9740,0.5260,1.5000
276.465978,3.802879,0.07,0.06,0,18255183+0348103,7.994,0.021,0.027,19944.8,7.008,0.033,0.036,24305.8,6.684,0.019,0.024,17291.0,AAA,111,111,000,666666,11.8,0,0,0.9860,0.3240,1.3100
276.443048,1.496035,0.07,0.06,0,18254633+0129457,8.254,0.015,0.023,15697.5,7.007,0.037,0.040,24328.2,6.487,0.023,0.027,20731.0,AAA,111,111,000,666666,10.8,0,0,1.2470,0.5200,1.7670
278.391716,0.878003,0.06,0.06,0,18333401+0052408,8.438,0.019,0.026,12366.0,7.001,0.033,0.036,23632.5,6.362,0.019,0.024,22470.9,AAA,111,111,000,666666,12.3,0,0,1.4370,0.6390,2.0760
277.935184,2.594214,0.12,0.06,0,18314444+0235391,8.047,0.015,0.023,18349.7,7.006,0.019,0.024,18471.8,6.561,0.011,0.018,18707.7,AAA,111,111,000,666666,14.2,0,0,1.0410,0.4450,1.4860
275.115601,5.309691,0.06,0.06,0,18202774+0518348,7.691,0.023,0.029,25470.1,7.003,0.027,0.031,22014.6,6.754,0.015,0.021,16211.4,AAA,111,111,000,666666,15.4,0,0,0.6880,0.2490,0.9370
273.993308,2.266689,0.06,0.06,90,18155839+0216000,7.773,0.015,0.023,24447.2,7.002,0.049,0.051,19866.0,6.703,0.017,0.023,16991.0,AAA,111,111,000,666666,19.2,0,0,0.7710,0.2990,1.0700
266.780011,-23.328949,0.06,0.06,90,17470720-2319442,8.148,0.009,0.019,4991.5,7.005,0.025,0.029,5151.2,6.582,0.011,0.018,8291.2,AAA,111,111,000,666666,10.5,0,0,1.1430,0.4230,1.5660
261.968346,-25.990578,0.06,0.06,90,17275240-2559260,8.278,0.019,0.026,4428.2,7.009,0.043,0.045,7003.4,6.466,0.023,0.027,10233.4,AAA,111,111,000,666655,12.0,0,0,1.2690,0.5430,1.8120
260.276682,-24.942566,0.06,0.06,90,17210640-2456332,7.974,0.011,0.020,8868.1,7.007,0.031,0.034,10619.6,6.712,0.027,0.031,11929.4,AAA,111,111,000,665566,13.5,0,0,0.9670,0.2950,1.2620
287.102878,12.442051,0.06,0.06,90,19082469+1226313,8.240,0.013,0.021,14336.1,7.006,0.013,0.020,21208.5,6.472,0.007,0.016,15944.8,AAA,111,111,000,665646,16.8,0,0,1.2340,0.5340,1.7680
286.447417,13.094258,0.06,0.06,90,19054738+1305393,8.162,0.013,0.021,14880.9,7.002,0.037,0.040,22034.9,6.645,0.011,0.018,17314.9,AAA,111,111,000,676666,12.6,0,0,1.1600,0.3570,1.5170
283.151909,16.459702,0.06,0.06,90,18523645+1627349,7.890,0.019,0.026,24346.1,7.007,0.013,0.020,26984.2,6.786,0.013,0.020,14689.9,AAA,111,111,000,666666,19.0,0,0,0.8830,0.2210,1.1040
282.246032,15.411548,0.06,0.06,0,18485904+1524415,8.023,0.017,0.024,20808.0,7.002,0.023,0.027,23610.8,6.548,0.011,0.018,18933.0,AAA,111,111,000,666666,19.3,0,0,1.0210,0.4540,1.4750
283.682213,15.081401,0.06,0.06,90,18544373+1504530,8.083,0.009,0.019,18375.1,7.001,0.019,0.024,24463.0,6.537,9.995,9.995,16657.9,AAF,111,111,000,665504,18.0,0,0,1.0820,0.4640,1.5460
293.157187,13.336696,0.06,0.06,0,19323772+1320121,7.728,0.017,0.024,18673.7,7.002,0.019,0.024,19191.5,6.821,0.021,0.026,9727.9,AAA,111,111,000,666666,18.5,0,0,0.7260,0.1810,0.9070
289.414757,15.116563,0.06,0.06,90,19173954+1506596,8.465,0.027,0.032,10875.0,7.005,0.011,0.018,17861.2,6.353,0.007,0.016,19734.2,AAA,111,111,000,666656,13.7,0,0,1.4600,0.6520,2.1120
290.839771,15.577759,0.06,0.06,90,19232154+1534399,8.800,0.027,0.032,8268.6,7.007,0.033,0.036,18454.8,6.129,0.011,0.018,22637.1,AAA,111,111,000,666666,10.1,0,0,1.7930,0.8780,2.6710
289.953643,13.089397,0.06,0.06,90,19194887+1305218,8.730,0.021,0.027,8230.6,7.002,0.051,0.053,17302.5,6.193,0.013,0.020,22867.6,AAA,111,111,000,666666,12.1,0,0,1.7280,0.8090,2.5370
289.936386,12.921077,0.06,0.06,90,19194473+1255158,7.123,0.013,0.021,38746.3,7.005,0.015,0.021,16669.0,7.006,0.011,0.018,11194.9,AAA,111,111,000,666666,12.8,0,0,0.1180,-0.0010,0.1170
268.075164,-29.615910,0.07,0.06,0,17521803-2936572,7.938,0.023,0.029,3252.6,7.004,0.045,0.047,4048.7,6.638,0.019,0.024,3437.3,AAA,111,111,000,676666,10.5,0,0,0.9340,0.3660,1.3000
269.710192,-29.433554,0.06,0.06,90,17585044-2926007,7.983,0.013,0.021,2912.3,7.006,0.021,0.026,3643.4,6.655,0.007,0.016,3269.0,AAA,111,111,000,666666,13.3,0,0,0.9770,0.3510,1.3280
144.239502,-54.834175,0.06,0.06,90,09365748-5450030,8.242,0.023,0.029,17604.8,7.009,0.043,0.045,26934.6,6.548,0.019,0.024,19598.4,AAA,111,111,000,677777,12.4,0,0,1.2330,0.4610,1.6940
154.179764,-60.994492,0.06,0.06,90,10164314-6059401,7.555,0.013,0.021,30933.6,7.002,0.027,0.031,24440.5,6.872,0.017,0.023,13571.2,AAA,111,111,000,776756,11.5,0,0,0.5530,0.1300,0.6830
156.341354,-57.838203,0.06,0.06,90,10252192-5750175,8.032,0.017,0.024,18605.0,7.002,0.055,0.057,22034.9,6.616,0.013,0.020,17179.9,AAA,111,111,000,666666,12.3,0,0,1.0300,0.3860,1.4160
150.072202,-60.444542,0.08,0.07,0,10001732-6026403,7.802,0.017,0.024,21460.0,7.003,0.025,0.029,19173.9,6.817,0.033,0.036,12871.2,AAA,111,111,000,577766,11.2,0,0,0.7990,0.1860,0.9850
158.366260,-54.583778,0.06,0.06,0,10332790-5435016,7.952,0.031,0.035,17443.3,7.003,0.045,0.047,19847.7,6.676,0.019,0.024,14656.1,AAA,111,111,000,666666,10.8,0,0,0.9490,0.3270,1.2760
150.149305,-54.342148,0.07,0.06,0,10003583-5420317,8.081,0.013,0.021,17784.0,7.002,0.045,0.047,23610.8,6.575,0.019,0.024,17235.3,AAA,111,111,000,666666,14.6,0,0,1.0790,0.4270,1.5060
152.408917,-53.801937,0.07,0.07,90,10093814-5348069,8.154,0.037,0.041,16627.6,7.007,0.041,0.044,25183.2,6.365,0.017,0.023,20913.2,AAA,111,111,000,666666,12.5,0,0,1.1470,0.6420,1.7890
282.223150,12.309648,0.06,0.06,0,18485355+1218347,7.899,0.009,0.019,23325.5,7.005,0.017,0.023,23545.6,6.655,0.011,0.018,17156.2,AAA,111,111,000,667766,12.1,0,0,0.8940,0.3500,1.2440
85.562811,45.039776,0.06,0.06,90,05421507+4502231,7.640,0.011,0.020,28604.2,7.005,0.027,0.031,21974.0,6.849,0.017,0.023,15915.5,AAA,111,111,000,666655,13.1,0,0,0.6350,0.1560,0.7910
77.667486,49.687588,0.06,0.06,90,05104019+4941153,7.484,0.013,0.021,37916.7,7.006,0.013,0.020,27009.1,6.848,0.011,0.018,18933.0,AAA,111,111,0d0,664466,20.0,0,0,0.4780,0.1580,0.6360
73.937031,41.407173,0.06,0.06,0,04554488+4124258,7.447,0.015,0.023,36612.6,7.006,0.013,0.020,25206.4,6.861,0.013,0.020,14689.9,AAA,111,111,000,665666,25.0,0,0,0.4410,0.1450,0.5860
73.499261,44.058681,0.06,0.06,90,04535982+4403312,7.925,0.027,0.032,22773.5,7.002,0.019,0.024,23610.8,6.731,0.011,0.018,17140.4,AAA,111,111,000,676666,10.6,0,0,0.9230,0.2710,1.1940
73.320782,43.811806,0.06,0.06,90,04531698+4348425,7.297,0.009,0.019,31888.2,7.008,0.013,0.020,18437.8,6.947,0.017,0.023,11820.1,AAA,111,111,000,666666,20.8,0,0,0.2890,0.0610,0.3500
283.325350,-7.736420,0.06,0.06,0,18531808-0744111,7.729,0.015,0.023,19990.8,7.007,0.043,0.045,18454.8,6.737,0.017,0.023,14342.3,AAA,111,111,000,665666,11.3,0,0,0.7220,0.2700,0.9920
283.960524,-5.362473,0.06,0.06,90,18555052-0521449,8.105,0.019,0.026,13195.6,7.005,0.049,0.051,17861.2,6.475,0.017,0.023,17038.0,AAA,111,111,000,666655,11.1,0,0,1.1000,0.5300,1.6300
286.845738,-2.638750,0.07,0.06,0,19072297-0238195,8.089,0.021,0.027,16475.2,7.006,0.029,0.033,19792.9,6.559,0.015,0.021,19400.8,AAA,111,111,000,666666,10.1,0,0,1.0830,0.4470,1.5300
286.404412,-1.766980,0.08,0.06,0,19053705-0146011,8.052,0.021,0.027,17046.3,7.006,0.039,0.042,18471.8,6.510,0.027,0.031,18298.7,AAA,111,111,000,666655,10.6,0,0,1.0460,0.4960,1.5420
285.782111,-1.947527,0.06,0.06,90,19030770-0156510,7.950,0.013,0.021,19383.4,7.008,0.033,0.036,20450.8,6.684,0.027,0.031,18527.6,AAA,111,111,000,556655,10.6,0,0,0.9420,0.3240,1.2660
285.037296,-2.976623,0.12,0.06,0,19000895-0258358,8.009,0.015,0.023,16551.2,7.007,0.039,0.042,17223.0,6.658,0.031,0.034,15424.8,AAA,111,111,000,566656,11.1,0,0,1.0020,0.3490,1.3510
280.794598,-11.320526,0.06,0.06,90,18431070-1119138,8.050,0.015,0.023,8268.6,7.006,0.033,0.036,10268.6,6.565,0.013,0.020,15682.7,AAA,111,111,000,776766,12.1,0,0,1.0440,0.4410,1.4850
281.129479,-9.856239,0.06,0.06,90,18443107-0951224,8.266,0.017,0.024,7015.0,7.004,0.019,0.024,11410.6,6.292,0.019,0.024,21608.3,AAA,111,111,000,777755,11.1,0,0,1.2620,0.7120,1.9740
280.749918,-10.573669,0.06,0.06,90,18425998-1034252,8.078,0.009,0.019,7018.3,7.008,0.025,0.029,7775.2,6.503,0.013,0.020,16604.3,AAA,111,111,000,666666,11.3,0,0,1.0700,0.5050,1.5750
193.601642,-67.718323,0.08,0.06,0,12542439-6743059,7.992,0.015,0.023,16241.6,7.002,0.029,0.033,20564.1,6.554,0.013,0.020,15304.5,AAA,111,111,000,665566,14.3,0,0,0.9900,0.4480,1.4380
191.970588,-66.680504,0.07,0.06,0,12475294-6640498,8.172,0.021,0.027,13760.4,7.001,0.043,0.045,19884.3,6.487,0.019,0.024,17443.0,AAA,111,111,000,666655,10.9,0,0,1.1710,0.5140,1.6850
213.950336,-68.573891,0.07,0.06,0,14154808-6834260,8.000,0.029,0.034,20531.9,7.009,0.035,0.038,26934.6,6.365,0.023,0.027,20913.2,AAA,111,111,000,776766,18.3,0,0,0.9910,0.6440,1.6350
208.419175,-71.920052,0.08,0.06,0,13534060-7155121,7.951,0.021,0.027,18708.1,7.003,0.027,0.031,20545.2,6.636,0.015,0.021,15206.2,AAA,111,111,000,666666,11.4,0,0,0.9480,0.3670,1.3150
216.324020,-71.172577,0.06,0.06,90,14251776-7110212,7.962,0.019,0.026,19170.4,7.002,0.033,0.036,25299.4,6.606,0.009,0.017,16181.6,AAA,111,111,000,666666,23.9,0,0,0.9600,0.3960,1.3560
207.120255,-65.206406,0.07,0.06,0,13482886-6512230,8.136,0.023,0.029,12824.2,7.005,0.029,0.033,16669.0,6.477,0.027,0.031,15871.6,AAA,111,111,000,666655,14.6,0,0,1.1310,0.5280,1.6590
207.832691,-64.925804,0.06,0.06,0,13511984-6455328,8.085,0.021,0.027,14402.2,7.009,0.031,0.034,17191.3,6.606,0.017,0.023,15632.2,AAA,111,111,000,665567,11.5,0,0,1.0760,0.4030,1.4790
205.459656,-64.788147,0.06,0.06,0,13415031-6447173,8.143,0.011,0.020,14132.9,7.001,0.037,0.040,19884.3,6.565,0.015,0.021,16233.8,AAA,111,111,000,676777,12.7,0,0,1.1420,0.4360,1.5780
226.460068,-59.841572,0.06,0.06,90,15055041-5950296,8.527,0.015,0.023,9585.8,7.004,0.021,0.026,17877.6,6.317,0.021,0.026,21116.4,AAA,111,111,0ss,777777,11.5,0,0,1.5230,0.6870,2.2100
218.873183,-59.950348,0.07,0.07,90,14352956-5957012,9.110,0.017,0.021,5412.9,7.004,0.039,0.042,21247.6,5.826,0.019,0.024,30975.6,AAA,211,111,000,666666,13.1,0,0,2.1060,1.1780,3.2840
223.988750,-60.672981,0.06,0.06,90,14555730-6040227,8.383,0.019,0.026,10945.4,7.001,0.021,0.026,21306.4,6.396,0.017,0.023,18324.0,AAA,111,111,000,677767,11.6,0,0,1.3820,0.6050,1.9870
274.842901,-35.118950,0.06,0.06,90,18192229-3507082,7.589,0.015,0.023,32124.0,7.008,0.027,0.031,24305.8,6.823,0.015,0.021,15747.8,AAA,111,111,000,556666,10.4,0,0,0.5810,0.1850,0.7660
270.799487,-36.615582,0.06,0.06,0,18031187-3636560,8.085,0.011,0.020,16536.0,7.009,0.033,0.036,18420.9,6.423,0.015,0.021,21989.7,AAA,111,111,000,556666,10.9,0,0,1.0760,0.5860,1.6620
271.398849,-36.754860,0.06,0.06,0,18053572-3645174,7.069,0.011,0.020,45167.9,7.003,0.027,0.031,19173.9,6.912,0.021,0.026,14015.9,AAA,111,111,000,556666,12.0,0,0,0.0660,0.0910,0.1570
271.135273,-36.076576,0.08,0.06,0,18043246-3604356,7.948,0.011,0.020,20101.6,7.008,0.023,0.027,19085.8,6.703,0.019,0.024,16991.0,AAA,111,111,000,666666,12.1,0,0,0.9400,0.3050,1.2450
277.280592,-37.029930,0.06,0.06,90,18290734-3701477,7.885,0.011,0.020,22051.1,7.007,0.043,0.045,21189.0,6.608,0.013,0.020,19196.4,AAA,111,111,000,666666,18.3,0,0,0.8780,0.3990,1.2770
274.880283,-39.472527,0.06,0.06,90,18193126-3928210,7.866,0.011,0.020,24045.3,7.004,0.039,0.042,23567.3,6.717,0.021,0.026,19258.4,AAA,111,111,000,666645,13.7,0,0,0.8620,0.2870,1.1490
295.934325,-24.723116,0.06,0.06,90,19434423-2443232,7.224,0.013,0.021,43434.0,7.002,0.037,0.040,21286.8,6.894,0.023,0.027,14250.2,AAA,111,111,000,666666,11.8,0,0,0.2220,0.1080,0.3300
284.435222,-25.055164,0.06,0.06,90,18574445-2503185,7.690,0.019,0.026,28276.8,7.007,0.025,0.029,21933.6,6.751,0.009,0.017,16256.2,AAA,111,111,000,666666,13.8,0,0,0.6830,0.2560,0.9390
285.425091,-28.106804,0.06,0.06,90,19014202-2806244,7.733,0.023,0.029,26256.1,7.004,0.061,0.063,27058.9,6.702,0.027,0.031,17006.7,AAA,111,111,000,666656,12.5,0,0,0.7290,0.3020,1.0310
289.524523,-24.235659,0.06,0.06,90,19180588-2414083,7.761,0.015,0.023,21529.3,7.003,0.017,0.023,22014.6,6.759,0.015,0.021,14548.6,AAA,111,111,000,666767,15.3,0,0,0.7580,0.2440,1.0020
55.852731,-74.008606,0.07,0.06,0,03432465-7400309,7.066,0.023,0.029,50237.7,7.004,0.039,0.042,21994.3,6.988,0.019,0.024,13527.6,AAA,111,111,000,666666,32.1,0,0,0.0620,0.0160,0.0780
86.329310,-74.184563,0.08,0.06,0,05451903-7411044,7.576,0.015,0.023,27354.6,7.007,0.017,0.023,18454.8,6.842,0.015,0.021,12151.2,AAA,111,111,000,777766,43.1,0,0,0.5690,0.1650,0.7340
81.218313,-76.284828,0.09,0.06,0,05245239-7617053,7.794,0.009,0.019,22378.5,7.009,0.025,0.029,19068.2,6.784,0.015,0.021,12818.0,AAA,111,111,000,666656,74.6,0,0,0.7850,0.2250,1.0100
39.889615,-74.021729,0.06,0.06,90,02393350-7401182,7.612,0.017,0.024,28355.0,7.001,0.027,0.031,21306.4,6.862,0.019,0.024,14676.4,AAA,111,111,000,666767,37.1,0,0,0.6110,0.1390,0.7500
18.351539,-80.775887,0.08,0.06,0,01132436-8046331,7.750,0.007,0.018,26756.5,7.001,0.035,0.038,23632.5,6.842,0.023,0.027,14441.8,AAA,111,111,000,666656,86.3,0,0,0.7490,0.1590,0.9080
23.304172,-79.926552,0.10,0.06,0,01331300-7955355,6.984,0.021,0.027,44038.2,7.004,0.043,0.045,19156.2,6.917,0.015,0.021,12151.2,AAA,111,111,000,666656,24.2,0,0,-0.0200,0.0870,0.0670
46.868034,-78.992188,0.06,0.06,90,03072832-7859318,7.215,0.021,0.027,35598.4,7.006,0.025,0.029,19792.9,6.970,0.017,0.023,11572.3,AAA,111,111,000,666656,15.3,0,0,0.2090,0.0360,0.2450
89.234017,-46.931648,0.07,0.06,0,05565616-4655539,7.637,0.015,0.023,24982.2,7.003,0.021,0.026,19173.9,6.787,0.015,0.021,15192.2,AAA,111,111,000,666645,34.3,0,0,0.6340,0.2160,0.8500
81.903897,-48.776646,0.06,0.06,90,05273693-4846359,7.464,0.007,0.018,36043.8,7.003,0.051,0.053,24418.0,6.838,0.023,0.027,16077.6,AAA,111,111,000,556666,56.6,0,0,0.4610,0.1650,0.6260
79.936763,-52.038166,0.07,0.06,0,05194482-5202173,7.194,0.019,0.026,47844.3,7.002,0.031,0.034,29047.6,6.870,0.025,0.029,15610.6,AAA,111,111,000,676666,28.4,0,0,0.1920,0.1320,0.3240
63.854920,-55.636707,0.07,0.06,90,04152518-5538121,7.662,0.017,0.024,23584.7,7.002,0.041,0.044,19866.0,6.779,0.013,0.020,14785.0,AAA,111,111,000,776766,35.4,0,0,0.6600,0.2230,0.8830
89.601099,-67.468727,0.06,0.06,90,05582426-6728074,7.515,0.011,0.020,28935.4,7.004,0.035,0.038,19829.4,6.857,0.013,0.020,13760.1,AAA,111,111,000,666656,16.2,0,0,0.5110,0.1470,0.6580
